season,tournament_id,draw_code,set,game,point,serve,rally,shot_no,hitter_external_id,stroke,spin_type,spin_rpm,speed_ms,call,shot_start_timestamp,shot_end_timestamp,ball_hit_x,ball_hit_y,ball_hit_z,ball_bounce_x,ball_bounce_y,hitter_x,hitter_y,receiver_x,receiver_y
2025,9999,MS001,3,3,6,2,2,1,CD34,serve,topspin,1267.944,48.164,in,2025-01-01T12:47:40.873Z,2025-01-01T12:47:41.695000Z,11.587,-0.849,3.027,-5.357,2.963,-13.62,3.78,11.64,-0.97
2025,9999,MS001,3,3,6,2,2,2,AB12,backhand,backspin,-3407.216,23.104,in,2025-01-01T12:47:41.695Z,2025-01-01T12:47:43.237000Z,-12.184,4.656,1.527,6.375,2.405,11.08,-0.91,-12.25,3.86
2025,9999,MS001,3,3,6,2,2,3,CD34,backhand,backspin,-2600.711,23.76,in,2025-01-01T12:47:43.237Z,2025-01-01T12:47:44.810000Z,10.822,1.821,0.483,-10.207,1.959,-12.47,1.01,11.41,1.39
2025,9999,MS001,3,3,6,2,2,4,AB12,forehand,topspin,3786.885,34.557,in,2025-01-01T12:47:44.810Z,2025-01-01T12:47:45.989000Z,-12.888,2.261,0.628,7.138,2.194,12.36,0.25,-13.11,3.22
2025,9999,MS001,3,3,6,2,2,5,CD34,backhand,topspin,2106.055,37.35,in,2025-01-01T12:47:45.989Z,2025-01-01T12:47:47.388000Z,13.476,2.353,1.068,-6.819,-1.136,-13.36,1.64,13.99,1.59
2025,9999,MS001,3,3,6,2,2,6,AB12,forehand,topspin,2922.428,30.59,in,2025-01-01T12:47:47.388Z,2025-01-01T12:47:48.731000Z,-13.19,-2.2,0.402,8.453,1.115,14.0,1.41,-13.69,-1.95
2025,9999,MS001,3,3,6,2,2,7,CD34,forehand,topspin,2478.244,46.479,in,2025-01-01T12:47:48.731Z,2025-01-01T12:47:49.811000Z,13.344,2.107,1.063,-10.787,-3.703,-14.1,-0.81,13.6,2.85
2025,9999,MS001,3,4,1,1,1,1,AB12,serve,backspin,-1784.219,49.485,in,2025-01-01T12:49:50.963Z,2025-01-01T12:49:51.862000Z,11.814,0.689,2.798,-5.604,-3.759,11.74,1.18,-13.41,-3.72
2025,9999,MS001,3,4,1,1,1,2,CD34,backhand,backspin,-2013.873,20.414,in,2025-01-01T12:49:51.740Z,2025-01-01T12:49:53.526000Z,-12.296,-5.765,1.358,6.843,-0.625,-13.03,-4.72,11.51,0.54
2025,9999,MS001,3,4,1,1,1,3,AB12,forehand,topspin,4089.034,36.648,in,2025-01-01T12:49:53.526Z,2025-01-01T12:49:54.579000Z,9.735,0.523,0.902,-7.808,-2.853,10.17,-0.21,-14.58,-2.39
2025,9999,MS001,3,4,2,1,1,1,AB12,serve,backspin,-4547.873,54.404,out,2025-01-01T12:50:14.923Z,2025-01-01T12:50:16.745000Z,11.457,-1.394,2.81,0.286,2.253,10.98,-1.01,-14.04,3.28
2025,9999,MS001,3,4,2,2,2,1,AB12,serve,topspin,1958.337,44.173,in,2025-01-01T12:50:25.150Z,2025-01-01T12:50:26.037000Z,11.506,-1.599,2.732,-5.156,1.469,11.71,-1.02,-13.05,3.16
2025,9999,MS001,3,4,2,2,2,2,CD34,forehand,topspin,1746.625,32.576,in,2025-01-01T12:50:26.037Z,2025-01-01T12:50:27.284000Z,-12.393,2.875,1.362,11.386,2.839,-12.91,2.3,11.45,-0.94
2025,9999,MS001,3,4,2,2,2,3,AB12,forehand,topspin,1705.975,20.217,out,2025-01-01T12:50:27.284Z,2025-01-01T12:50:31.593000Z,14.529,2.816,1.002,-6.283,-4.417,13.89,1.45,-12.41,-0.65
2025,9999,MS001,3,4,2,2,2,4,CD34,forehand,nospin,0.0,23.153,out,2025-01-01T12:50:31.593Z,2025-01-01T12:50:32.329000Z,-7.753,-6.216,2.777,6.248,-4.35,-7.24,-6.63,16.45,3.87
2025,9999,MS001,3,4,3,1,1,1,AB12,serve,topspin,846.417,48.576,in,2025-01-01T12:50:52.368Z,2025-01-01T12:50:53.169000Z,11.593,0.772,2.805,-5.655,-3.001,11.81,1.21,-14.11,-4.16
2025,9999,MS001,3,4,3,1,1,2,CD34,backhand,topspin,1493.92,30.913,in,2025-01-01T12:50:53.170Z,2025-01-01T12:50:54.672000Z,-13.136,-5.091,1.189,10.529,1.657,-13.89,-4.4,11.11,0.76
2025,9999,MS001,3,4,3,1,1,3,AB12,forehand,topspin,2919.317,31.761,in,2025-01-01T12:50:54.672Z,2025-01-01T12:50:56.086000Z,14.153,2.7,1.025,-8.501,3.076,14.26,1.86,-13.65,-2.16
2025,9999,MS001,3,4,3,1,1,4,CD34,forehand,topspin,1855.892,42.218,in,2025-01-01T12:50:56.086Z,2025-01-01T12:50:57.204000Z,-13.946,3.144,1.432,9.856,-1.183,-14.44,2.21,15.48,0.88
2025,9999,MS001,3,4,3,1,1,5,AB12,backhand,backspin,-2974.27,22.816,in,2025-01-01T12:50:57.204Z,2025-01-01T12:50:58.878000Z,15.094,-2.135,0.974,-5.095,-1.724,15.08,-1.71,-14.46,2.46
2025,9999,MS001,3,4,3,1,1,6,CD34,backhand,backspin,-1973.141,22.549,out,2025-01-01T12:50:58.878Z,2025-01-01T12:51:00.652000Z,-9.695,-1.952,0.467,10.236,-4.443,-10.31,-1.79,13.97,-0.23
2025,9999,MS001,3,4,4,1,1,1,AB12,serve,backspin,-3890.654,52.286,out,2025-01-01T12:51:25.643Z,2025-01-01T12:51:27.135000Z,11.415,-1.451,2.807,-6.653,1.367,11.68,-1.09,-13.99,3.33
2025,9999,MS001,3,4,4,2,2,1,AB12,serve,topspin,1947.12,41.092,in,2025-01-01T12:51:35.961Z,2025-01-01T12:51:37.049000Z,11.514,-1.714,2.785,-5.019,3.743,11.72,-1.09,-14.1,3.4
2025,9999,MS001,3,4,4,2,2,2,CD34,forehand,topspin,2288.67,43.706,in,2025-01-01T12:51:37.049Z,2025-01-01T12:51:37.961000Z,-13.795,6.68,1.412,11.134,1.921,-14.28,5.9,11.43,-1.16
2025,9999,MS001,3,4,4,2,2,3,AB12,forehand,topspin,1138.101,20.29,in,2025-01-01T12:51:37.961Z,2025-01-01T12:51:40.752000Z,13.228,1.579,0.574,-9.882,-1.763,13.26,0.33,-13.99,5.8
2025,9999,MS001,3,4,4,2,2,4,CD34,forehand,topspin,3872.757,36.883,in,2025-01-01T12:51:40.751Z,2025-01-01T12:51:42.088000Z,-13.573,-2.556,0.981,9.286,-3.921,-14.12,-3.54,15.78,0.49
2025,9999,MS001,3,4,4,2,2,5,AB12,backhand,backspin,-2789.177,25.756,,2025-01-01T12:51:42.088Z,2025-01-01T12:51:43.251000Z,16.322,-4.214,1.343,3.758,2.012,16.69,-3.45,-11.22,-2.23
2025,9999,MS001,3,4,4,2,2,6,CD34,forehand,backspin,-4240.165,30.352,in,2025-01-01T12:51:43.250Z,2025-01-01T12:51:44.642000Z,-4.488,0.815,2.718,3.758,2.012,-4.78,-0.18,16.86,-3.83
2025,9999,MS001,3,4,4,2,2,7,AB12,forehand,topspin,2183.653,23.677,in,2025-01-01T12:51:44.643Z,2025-01-01T12:51:49.003000Z,16.398,4.551,0.677,-10.199,3.408,16.53,3.53,-0.74,1.98
2025,9999,MS001,3,4,4,2,2,8,CD34,forehand,topspin,899.897,38.298,in,2025-01-01T12:51:49.003Z,2025-01-01T12:51:50.445000Z,-13.16,2.529,3.009,5.93,-1.355,-13.01,2.45,15.49,-0.3
2025,9999,MS001,3,4,4,2,2,9,AB12,backhand,backspin,-3292.37,25.036,,2025-01-01T12:51:50.444Z,2025-01-01T12:51:51.552000Z,15.84,-4.579,1.041,7.486,-1.472,16.47,-3.56,-9.78,0.53
2025,9999,MS001,3,4,4,2,2,10,CD34,backhand,backspin,-1845.585,24.545,in,2025-01-01T12:51:51.552Z,2025-01-01T12:51:52.838000Z,-4.03,-0.944,1.565,7.486,-1.472,-4.39,-0.6,16.16,-2.81
2025,9999,MS001,3,4,4,2,2,11,AB12,unknown,backspin,-2504.209,4.783,out,2025-01-01T12:51:53.180Z,2025-01-01T12:51:54.909000Z,19.15,-1.716,0.62,16.233,-1.856,13.66,0.76,-1.18,-0.34
2025,9999,MS001,3,4,5,1,1,1,AB12,serve,topspin,875.966,49.989,in,2025-01-01T12:52:25.340Z,2025-01-01T12:52:26.109000Z,11.566,0.708,2.786,-4.815,-3.491,11.78,1.06,-13.78,-4.04
2025,9999,MS001,3,4,5,1,1,2,CD34,backhand,backspin,-2138.861,20.769,,2025-01-01T12:52:26.109Z,2025-01-01T12:52:27.310000Z,-12.354,-5.866,1.084,-9.086,2.834,-13.11,-4.56,11.13,0.41
2025,9999,MS001,3,4,5,1,1,3,AB12,backhand,backspin,-2609.001,23.465,in,2025-01-01T12:52:27.310Z,2025-01-01T12:52:28.518000Z,5.785,-0.729,1.285,-9.086,2.834,6.04,-0.07,-12.92,-3.59
2025,9999,MS001,3,4,5,1,1,4,CD34,forehand,topspin,3455.4,35.2,,2025-01-01T12:52:28.519Z,2025-01-01T12:52:29.070000Z,-13.261,4.033,0.496,-10.079,-3.771,-14.03,2.93,2.57,0.93
2025,9999,MS001,3,4,5,1,1,5,AB12,backhand,nospin,0.0,15.119,in,2025-01-01T12:52:29.070Z,2025-01-01T12:52:31.552000Z,1.984,-0.522,1.088,-10.079,-3.771,2.46,0.58,-14.52,6.16
2025,9999,MS001,3,4,6,1,1,1,AB12,serve,backspin,-1642.798,50.017,in,2025-01-01T12:52:55.369Z,2025-01-01T12:52:56.150000Z,11.426,-1.358,2.782,-4.021,0.521,11.69,-0.96,-14.12,2.93
2025,9999,MS001,3,4,6,1,1,2,CD34,backhand,topspin,1297.107,37.678,out,2025-01-01T12:52:56.150Z,2025-01-01T12:52:57.537000Z,-12.985,1.377,1.506,-0.629,-0.138,-13.36,2.08,11.16,-1.09
2025,9999,MS001,3,5,1,1,1,1,CD34,serve,unknown,0.0,59.75,out,2025-01-01T12:53:41.352Z,2025-01-01T12:53:42.166000Z,-11.213,-0.889,2.966,5.807,5.096,-11.44,-0.75,15.16,3.77
2025,9999,MS001,3,5,1,2,2,1,CD34,serve,backspin,-2381.676,47.208,out,2025-01-01T12:53:53.488Z,2025-01-01T12:53:54.348000Z,-11.522,-1.092,3.064,6.422,0.34,-11.75,-0.91,14.2,3.73
2025,9999,MS001,3,5,1,2,2,2,AB12,backhand,backspin,-2273.663,21.299,in,2025-01-01T12:53:54.348Z,2025-01-01T12:53:56.281000Z,13.822,0.636,1.431,-7.658,0.38,13.63,1.73,-11.82,-0.66
2025,9999,MS001,3,5,1,2,2,3,CD34,forehand,backspin,-2480.419,5.81,out,2025-01-01T12:53:56.281Z,2025-01-01T12:53:56.861000Z,-11.051,0.92,0.798,-11.173,0.665,-11.27,0.25,14.21,-1.22
2025,9999,MS001,3,5,1,2,2,4,CD34,backhand,unknown,0.0,10.945,out,2025-01-01T12:53:56.861Z,2025-01-01T12:53:57.147000Z,-10.8,-0.055,0.253,-14.769,-2.933,-11.21,0.3,13.6,-1.7
2025,9999,MS001,3,5,1,2,2,5,CD34,forehand,unknown,0.0,4.806,out,2025-01-01T12:53:57.147Z,2025-01-01T12:53:58.729000Z,-10.819,0.962,0.96,-14.769,-2.933,-11.52,0.29,13.6,-1.94
2025,9999,MS001,3,5,2,1,1,1,CD34,serve,unknown,0.0,60.674,out,2025-01-01T12:54:11.546Z,2025-01-01T12:54:12.582000Z,-11.304,1.072,3.067,-0.15,-0.777,-11.49,1.25,14.62,-3.93
2025,9999,MS001,3,5,2,2,2,1,CD34,serve,backspin,-1750.426,51.299,out,2025-01-01T12:54:22.516Z,2025-01-01T12:54:23.241000Z,-11.481,0.99,3.004,7.372,-3.755,-11.61,1.18,13.88,-3.72
2025,9999,MS001,3,5,3,1,1,1,CD34,serve,backspin,-5063.119,52.156,in,2025-01-01T12:54:51.144Z,2025-01-01T12:54:51.965000Z,-11.264,-0.726,3.059,4.71,0.812,-11.44,-0.74,15.37,3.85
2025,9999,MS001,3,5,3,1,1,2,AB12,backhand,backspin,-2359.736,21.064,,2025-01-01T12:54:51.965Z,2025-01-01T12:54:53.184000Z,14.818,1.272,1.659,0.027,-1.612,14.93,2.4,-10.14,-0.31
2025,9999,MS001,3,5,3,1,1,3,CD34,forehand,backspin,-1969.69,9.775,out,2025-01-01T12:54:53.184Z,2025-01-01T12:54:54.595000Z,-3.763,0.3,0.799,0.027,-1.612,-4.32,-0.77,13.71,0.18
2025,9999,MS001,3,5,4,1,1,1,CD34,serve,backspin,-3809.261,55.698,in,2025-01-01T12:55:19.438Z,2025-01-01T12:55:20.157000Z,-11.337,0.97,3.01,6.242,-3.84,-11.46,0.96,14.6,-3.88
2025,9999,MS001,3,5,4,1,1,2,AB12,backhand,backspin,-2389.793,22.342,out,2025-01-01T12:55:20.158Z,2025-01-01T12:55:22.339000Z,13.381,-6.063,1.38,0.149,-0.808,14.24,-4.76,-10.72,0.78
2025,9999,MS001,3,5,5,1,1,1,CD34,serve,backspin,-3543.169,56.347,out,2025-01-01T12:55:43.308Z,2025-01-01T12:55:44.479000Z,-11.261,-0.568,3.017,-0.066,3.674,-11.42,-0.51,15.31,3.79
2025,9999,MS001,3,5,5,2,2,1,CD34,serve,topspin,1004.615,47.353,in,2025-01-01T12:55:54.678Z,2025-01-01T12:55:55.474000Z,-11.345,-0.793,3.059,6.06,1.259,-11.63,-0.42,14.09,3.54
2025,9999,MS001,3,5,5,2,2,2,AB12,backhand,topspin,1259.496,25.514,,2025-01-01T12:55:55.473Z,2025-01-01T12:55:56.399000Z,12.605,1.864,1.608,6.447,2.579,12.95,2.68,-10.37,-0.14
2025,9999,MS001,3,5,5,2,2,3,CD34,forehand,backspin,-1980.412,20.24,in,2025-01-01T12:55:56.399Z,2025-01-01T12:55:57.675000Z,-5.774,0.052,0.864,6.447,2.579,-5.94,-0.49,12.35,1.36
2025,9999,MS001,3,5,5,2,2,4,AB12,forehand,topspin,2102.553,28.655,,2025-01-01T12:55:57.675Z,2025-01-01T12:55:58.333000Z,11.614,3.985,0.259,2.279,-2.934,12.29,2.82,-3.1,0.01
2025,9999,MS001,3,5,5,2,2,5,CD34,backhand,topspin,808.965,6.876,in,2025-01-01T12:55:58.333Z,2025-01-01T12:56:01.095000Z,-2.806,-1.458,0.75,2.279,-2.934,-3.32,-0.0,11.81,4.02
2025,9999,MS001,3,5,5,2,2,6,CD34,unknown,unknown,0.0,12.893,out,2025-01-01T12:56:02.001Z,2025-01-01T12:56:02.121000Z,-3.056,7.144,0.135,-4.559,7.168,-5.04,-0.97,2.31,-4.43
2025,9999,MS001,3,5,6,1,1,1,CD34,serve,backspin,-3675.355,54.673,out,2025-01-01T12:56:32.740Z,2025-01-01T12:56:33.470000Z,-11.321,1.346,3.019,6.465,-4.222,-11.51,1.33,14.4,-3.93
2025,9999,MS001,3,5,6,1,1,2,AB12,backhand,topspin,1035.701,13.435,out,2025-01-01T12:56:33.470Z,2025-01-01T12:56:36.560000Z,13.251,-6.876,1.156,0.674,-0.767,13.93,-5.06,-11.02,0.9
2025,9999,MS001,3,5,6,2,2,1,CD34,serve,backspin,-4478.152,50.562,in,2025-01-01T12:56:46.501Z,2025-01-01T12:56:47.245000Z,-11.26,0.828,3.048,5.238,-3.25,-11.4,0.9,14.2,-3.74
2025,9999,MS001,3,5,6,2,2,2,AB12,backhand,topspin,848.035,29.488,,2025-01-01T12:56:47.245Z,2025-01-01T12:56:48.099000Z,12.135,-5.473,1.362,-0.438,-2.116,12.85,-4.49,-10.39,0.48
2025,9999,MS001,3,5,6,2,2,3,CD34,backhand,backspin,-1923.873,12.757,out,2025-01-01T12:56:48.099Z,2025-01-01T12:56:48.967000Z,-7.504,-2.86,0.341,-0.438,-2.116,-7.86,-1.4,11.66,-4.84
2025,9999,MS001,3,6,1,1,1,1,AB12,serve,backspin,-2130.531,53.14,out,2025-01-01T12:58:43.070Z,2025-01-01T12:58:43.754000Z,-11.532,-0.709,2.804,7.219,2.947,13.97,3.85,-11.5,-0.78
2025,9999,MS001,3,6,1,1,1,2,CD34,backhand,nospin,0.0,31.654,in,2025-01-01T12:58:43.754Z,2025-01-01T12:58:44.333000Z,13.183,4.446,0.995,-0.424,3.609,-11.44,-0.5,13.43,3.75
2025,9999,MS001,3,6,1,2,2,1,AB12,serve,topspin,1421.378,44.422,in,2025-01-01T12:58:52.963Z,2025-01-01T12:58:53.791000Z,-11.433,-0.478,2.805,4.557,0.757,12.92,3.93,-11.68,-0.97
2025,9999,MS001,3,6,1,2,2,2,CD34,forehand,backspin,-2355.317,23.222,in,2025-01-01T12:58:53.791Z,2025-01-01T12:58:55.439000Z,12.403,1.761,1.591,-8.655,0.254,-10.99,-0.56,12.57,2.38
2025,9999,MS001,3,6,1,2,2,3,AB12,forehand,topspin,3887.535,37.365,in,2025-01-01T12:58:55.439Z,2025-01-01T12:58:56.584000Z,-12.614,0.154,0.72,8.082,-2.59,14.0,0.23,-12.78,1.19
2025,9999,MS001,3,6,1,2,2,4,CD34,forehand,topspin,2824.594,32.253,in,2025-01-01T12:58:56.585Z,2025-01-01T12:58:58.012000Z,14.43,-3.318,1.144,-6.73,0.759,-12.69,1.09,14.71,-2.51
2025,9999,MS001,3,6,1,2,2,5,AB12,forehand,topspin,3316.397,36.315,in,2025-01-01T12:58:58.011Z,2025-01-01T12:58:59.339000Z,-12.752,1.966,1.209,7.114,-2.615,15.39,-2.38,-12.69,2.93
2025,9999,MS001,3,6,1,2,2,6,CD34,forehand,topspin,2998.572,35.658,out,2025-01-01T12:58:59.339Z,2025-01-01T12:59:01.217000Z,15.246,-4.645,0.931,0.208,-1.573,-12.95,1.84,15.85,-3.49
2025,9999,MS001,3,6,2,1,1,1,AB12,serve,topspin,1107.993,48.189,in,2025-01-01T12:59:21.772Z,2025-01-01T12:59:22.628000Z,-11.574,1.719,2.829,3.787,-0.68,14.18,-3.68,-11.9,1.35
2025,9999,MS001,3,6,2,1,1,2,CD34,backhand,topspin,1808.921,31.176,in,2025-01-01T12:59:22.628Z,2025-01-01T12:59:23.948000Z,13.886,-1.728,1.619,-7.928,1.413,-11.62,1.49,14.35,-2.83
2025,9999,MS001,3,6,2,1,1,3,AB12,forehand,topspin,2767.555,37.2,in,2025-01-01T12:59:23.948Z,2025-01-01T12:59:25.058000Z,-13.039,2.079,1.191,8.817,-2.039,13.58,-0.81,-12.82,3.07
2025,9999,MS001,3,6,2,1,1,4,CD34,forehand,topspin,1580.725,34.701,in,2025-01-01T12:59:25.058Z,2025-01-01T12:59:26.394000Z,13.415,-2.835,1.064,-10.438,-3.854,-13.61,2.69,13.87,-2.2
2025,9999,MS001,3,6,2,1,1,5,AB12,forehand,topspin,1668.856,20.121,,2025-01-01T12:59:26.393Z,2025-01-01T12:59:29.134000Z,-16.243,-4.093,0.917,-5.714,1.569,10.02,-1.12,-15.92,-2.67
2025,9999,MS001,3,6,2,1,1,6,CD34,forehand,backspin,-4493.744,47.143,in,2025-01-01T12:59:29.134Z,2025-01-01T12:59:30.058000Z,6.334,-0.36,3.002,-5.714,1.569,-16.36,-3.53,6.23,0.03
2025,9999,MS001,3,6,3,1,1,1,AB12,serve,nospin,0.0,45.683,in,2025-01-01T12:59:55.193Z,2025-01-01T12:59:56.003000Z,-11.612,-1.095,2.891,6.034,3.474,13.99,3.9,-11.95,-1.31
2025,9999,MS001,3,6,3,1,1,2,CD34,backhand,topspin,1467.741,23.635,out,2025-01-01T12:59:56.004Z,2025-01-01T12:59:57.961000Z,12.783,5.752,1.406,-10.672,5.838,-11.29,-0.81,13.35,4.81
2025,9999,MS001,3,6,4,1,1,1,AB12,serve,nospin,0.0,49.957,out,2025-01-01T13:00:20.358Z,2025-01-01T13:00:21.086000Z,-11.36,1.503,2.821,6.571,-4.172,13.91,-3.45,-11.72,1.15
2025,9999,MS001,3,6,4,1,1,2,CD34,forehand,backspin,-2064.802,19.265,in,2025-01-01T13:00:21.087Z,2025-01-01T13:00:23.248000Z,12.943,-5.97,1.248,-8.068,-2.942,-11.2,1.38,13.41,-4.61
2025,9999,MS001,3,6,4,1,1,3,AB12,forehand,topspin,3169.306,33.309,in,2025-01-01T13:00:23.247Z,2025-01-01T13:00:23.921000Z,-10.39,-2.546,1.143,6.743,3.422,12.64,-4.49,-10.79,-1.99
2025,9999,MS001,3,6,4,2,2,1,AB12,serve,topspin,2468.673,44.535,in,2025-01-01T13:00:36.979Z,2025-01-01T13:00:37.926000Z,-11.336,1.66,2.695,4.39,-0.639,14.33,-3.67,-11.63,1.03
2025,9999,MS001,3,6,4,2,2,2,CD34,backhand,topspin,1795.643,33.232,in,2025-01-01T13:00:37.927Z,2025-01-01T13:00:39.202000Z,14.754,-2.05,1.548,-7.93,-0.321,-10.9,1.06,15.14,-3.06
2025,9999,MS001,3,6,4,2,2,3,AB12,forehand,topspin,3063.252,33.788,in,2025-01-01T13:00:39.202Z,2025-01-01T13:00:40.423000Z,-12.796,0.073,1.022,10.171,2.504,17.78,2.81,-12.97,0.89
2025,9999,MS001,3,6,4,2,2,4,CD34,backhand,topspin,1253.066,21.66,out,2025-01-01T13:00:40.422Z,2025-01-01T13:00:43.754000Z,14.597,3.219,1.241,-7.359,-6.393,-13.37,0.56,15.3,2.47
2025,9999,MS001,3,6,5,1,1,1,AB12,serve,backspin,-5132.128,56.555,in,2025-01-01T13:01:05.773Z,2025-01-01T13:01:06.433000Z,-11.465,-0.971,2.787,4.587,0.476,13.49,3.93,-11.71,-1.18
2025,9999,MS001,3,6,5,1,1,2,CD34,forehand,backspin,-1318.183,24.424,in,2025-01-01T13:01:06.433Z,2025-01-01T13:01:07.968000Z,13.679,1.459,1.317,-6.859,-1.892,-11.25,-0.89,13.7,2.04
2025,9999,MS001,3,6,5,1,1,3,AB12,forehand,topspin,3514.484,33.017,in,2025-01-01T13:01:07.968Z,2025-01-01T13:01:09.108000Z,-9.838,-2.327,0.897,8.012,3.332,13.79,-0.01,-10.16,-1.36
2025,9999,MS001,3,6,5,1,1,4,CD34,backhand,backspin,-1848.567,23.521,out,2025-01-01T13:01:09.108Z,2025-01-01T13:01:11.938000Z,14.134,5.368,1.098,-12.423,-1.336,-10.44,-0.88,14.38,3.92
2025,9999,MS001,3,7,1,1,1,1,CD34,serve,unknown,0.0,58.011,out,2025-01-01T13:01:49.211Z,2025-01-01T13:01:49.875000Z,11.212,0.692,2.979,-7.547,-0.642,-14.7,-3.57,11.53,0.97
2025,9999,MS001,3,7,1,1,1,2,AB12,backhand,unknown,0.0,20.017,out,2025-01-01T13:01:49.875Z,2025-01-01T13:01:50.395000Z,-14.93,-0.817,1.081,-14.961,0.017,10.49,0.55,-14.56,-2.59
2025,9999,MS001,3,7,1,2,2,1,CD34,serve,backspin,-4970.751,52.248,in,2025-01-01T13:02:01.046Z,2025-01-01T13:02:02.071000Z,11.445,0.844,3.042,-5.521,-0.154,-13.87,-3.68,11.61,0.84
2025,9999,MS001,3,7,1,2,2,2,AB12,unknown,backspin,-2076.632,9.015,out,2025-01-01T13:02:02.071Z,2025-01-01T13:02:02.587000Z,-19.312,-0.137,0.932,-14.861,0.049,10.73,0.75,-13.88,-1.94
2025,9999,MS001,3,7,1,2,2,3,AB12,unknown,backspin,-2459.403,8.197,out,2025-01-01T13:02:02.587Z,2025-01-01T13:02:02.728000Z,-14.908,-0.787,0.811,-14.861,0.049,10.73,0.75,-13.88,-1.94
2025,9999,MS001,3,7,2,1,1,1,CD34,serve,unknown,0.0,55.49,in,2025-01-01T13:02:20.257Z,2025-01-01T13:02:20.981000Z,11.222,-1.651,2.977,-5.306,1.391,-14.54,4.05,11.53,-1.38
2025,9999,MS001,3,7,2,1,1,2,AB12,forehand,backspin,-1921.926,21.738,,2025-01-01T13:02:20.981Z,2025-01-01T13:02:22.117000Z,-13.902,3.566,1.302,-8.24,2.507,10.18,-1.26,-13.95,3.98
2025,9999,MS001,3,7,2,1,1,3,CD34,backhand,backspin,-1620.714,16.177,in,2025-01-01T13:02:22.117Z,2025-01-01T13:02:23.563000Z,5.6,2.22,0.223,-8.24,2.507,-13.1,2.81,6.56,1.73
2025,9999,MS001,3,7,2,1,1,4,AB12,backhand,topspin,3193.095,35.78,,2025-01-01T13:02:23.563Z,2025-01-01T13:02:23.972000Z,-10.209,2.823,0.576,-9.548,3.574,2.75,2.03,-10.98,2.65
2025,9999,MS001,3,7,2,1,1,5,CD34,backhand,nospin,0.0,16.318,in,2025-01-01T13:02:23.972Z,2025-01-01T13:02:25Z,2.426,2.79,1.209,-9.548,3.574,-10.32,2.24,2.68,1.99
2025,9999,MS001,3,7,2,1,1,6,AB12,backhand,topspin,1496.084,19.662,out,2025-01-01T13:02:25.000Z,2025-01-01T13:02:27.664000Z,-10.678,3.736,0.538,13.468,5.283,2.38,2.04,-11.39,2.5
2025,9999,MS001,3,7,3,1,1,1,CD34,serve,backspin,-3519.541,55.106,in,2025-01-01T13:02:47.282Z,2025-01-01T13:02:48.003000Z,11.252,0.728,3.009,-4.247,-0.957,-14.66,-3.44,11.56,0.82
2025,9999,MS001,3,7,3,1,1,2,AB12,backhand,topspin,1203.813,25.564,in,2025-01-01T13:02:48.003Z,2025-01-01T13:02:49.316000Z,-13.933,-1.492,1.652,3.933,-3.791,10.42,0.42,-14.3,-2.47
2025,9999,MS001,3,7,3,1,1,3,CD34,forehand,backspin,-1790.111,15.717,in,2025-01-01T13:02:49.316Z,2025-01-01T13:02:50.804000Z,8.231,-4.011,1.029,-5.615,-1.615,-12.86,-0.15,7.63,-2.79
2025,9999,MS001,3,7,3,1,1,4,AB12,forehand,topspin,2163.544,22.839,in,2025-01-01T13:02:50.804Z,2025-01-01T13:02:52.724000Z,-7.63,-1.086,0.774,6.312,-3.481,12.38,-4.93,-7.84,-0.62
2025,9999,MS001,3,7,5,1,1,1,CD34,serve,backspin,-3376.289,57.52,in,2025-01-01T13:04:00.648Z,2025-01-01T13:04:01.328000Z,11.254,0.757,3.007,-4.745,-3.048,-14.59,-3.67,11.48,0.76
2025,9999,MS001,3,7,5,1,1,2,AB12,forehand,backspin,-1265.137,14.818,out,2025-01-01T13:04:01.328Z,2025-01-01T13:04:04.291000Z,-13.494,-4.962,1.64,-0.009,-2.19,10.42,0.52,-13.48,-3.95
2025,9999,MS001,3,7,6,1,1,1,CD34,serve,backspin,-2697.115,52.484,out,2025-01-01T13:04:36.823Z,2025-01-01T13:04:38.842000Z,11.317,-1.349,3.008,-10.496,5.398,-14.0,3.78,11.59,-1.45
2025,9999,MS001,3,7,6,1,1,2,AB12,forehand,unknown,0.0,3.148,out,2025-01-01T13:04:38.841Z,2025-01-01T13:04:39.766000Z,-12.773,6.205,1.317,,,9.84,-0.37,-12.63,6.42
2025,9999,MS001,3,7,6,2,2,1,CD34,serve,backspin,-2779.384,50.599,in,2025-01-01T13:04:47.196Z,2025-01-01T13:04:47.909000Z,11.43,-1.176,3.113,-5.517,3.232,-13.73,3.4,11.54,-1.24
2025,9999,MS001,3,7,6,2,2,2,AB12,backhand,nospin,0.0,33.169,in,2025-01-01T13:04:47.909Z,2025-01-01T13:04:49.133000Z,-11.852,5.259,1.224,11.53,3.035,11.19,-0.95,-12.35,4.56
2025,9999,MS001,3,7,7,1,1,1,CD34,serve,backspin,-4399.244,52.522,in,2025-01-01T13:05:09.960Z,2025-01-01T13:05:10.738000Z,11.416,0.601,2.999,-4.65,-0.381,-14.93,-3.58,11.6,0.76
2025,9999,MS001,3,7,7,1,1,2,AB12,backhand,topspin,1194.022,23.377,out,2025-01-01T13:05:10.738Z,2025-01-01T13:05:11.526000Z,-14.043,-0.355,1.633,-2.049,-1.835,10.17,0.29,-14.58,-1.65
